layer,tile_type,max_relative,min_relative,average_relative,geometry_format,element_count,std_dev
2,reports_tile_random,3.2998531630523686e-06,0.0,1.036689809951613e-09,SQUARE,21,3.591386334551766e-08
2,reports_tile_random,0.7788553713181665,0.0,0.00024253256856159055,SQUARE,61,0.009284351004525598
2,reports_tile_random,0.3014363411326405,0.0,2.5483054399665792e-05,SQUARE,23,0.0026961821259034176
2,reports_tile_random,0.05099033679284326,0.0,1.1681243229874523e-05,LINE,8,0.000603795324956849
2,reports_tile_random,3.2998531630523686e-06,0.0,1.036689809951613e-09,SQUARE,21,3.591386334551766e-08
2,reports_tile_random,0.07378387601742631,0.0,1.935047021525046e-05,LINE,6,0.001018394151699292
2,reports_tile_random,1.1113218654295363,0.0,0.00036432161198091286,SQUARE,62,0.013040059009085265
2,reports_tile_random,0.48401498891202666,0.0,7.373393523926764e-05,SQUARE,16,0.004627346554738668
2,reports_tile_random,0.020293451012898256,0.0,4.564403531710308e-06,LINE,6,0.00025920592090972444
2,reports_tile_random,0.20140573145716223,0.0,0.00013415425043903476,SQUARE,28,0.0037473858440610556
2,reports_tile_random,0.08833484258134017,0.0,2.4253110556647556e-05,LINE,6,0.0012408944193442076
2,reports_tile_random,0.2057458758437647,0.0,3.5629506557419465e-05,SQUARE,10,0.002126898636242697
2,reports_tile_random,0.532000620428848,0.0,0.00015319611437408895,SQUARE,56,0.006253704092452439
2,reports_tile_random,3.2998531630523686e-06,0.0,1.036689809951613e-09,SQUARE,21,3.591386334551766e-08
2,reports_tile_random,2.2155926128449366,0.0,0.00046689981983946157,SQUARE,61,0.023267368556523945
2,reports_tile_random,3.2998531630523686e-06,0.0,1.036689809951613e-09,SQUARE,21,3.591386334551766e-08
2,reports_tile_random,0.8376891790464243,0.0,0.00019546091867026006,SQUARE,61,0.009448535345393746
2,reports_tile_random,0.16088075472911456,0.0,1.3601141810637681e-05,SQUARE,23,0.0014389897723368415
2,reports_tile_random,0.03900253733773584,0.0,3.2981312116408266e-06,SQUARE,23,0.0003488562352993615
2,reports_tile_random,2.371886498133944,0.0,0.00037027079270826607,SQUARE,61,0.022346585828051817
2,reports_tile_random,3.2998531630523686e-06,0.0,1.041119166245206e-09,SQUARE,21,3.591545316929071e-08
2,reports_tile_random,0.38654113825481284,0.0,7.764762557515844e-05,SQUARE,15,0.004210619356719596
2,reports_tile_random,0.8376891790464243,0.0,0.00019546091867026006,SQUARE,61,0.009448535345393746
2,reports_tile_random,0.38654113825481284,0.0,8.859796086842602e-05,SQUARE,51,0.004694895562269522
2,reports_tile_random,0.11020942268996281,0.0,5.642920278993271e-05,SQUARE,15,0.0020815404855150784
2,reports_tile_random,0.48401498891202666,0.0,8.011953665034494e-05,LINE,5,0.00559388466678561
2,reports_tile_random,0.163556840301199,0.0,5.9004076320165804e-05,LINE,8,0.0027335308768880436
2,reports_tile_random,3.2998531630523686e-06,0.0,1.041119166245206e-09,SQUARE,21,3.591545316929071e-08
2,reports_tile_random,0.7788553713181665,0.0,0.00023516850921310453,SQUARE,61,0.009249157660283084
2,reports_tile_random,3.2998531630523686e-06,0.0,1.036689809951613e-09,SQUARE,21,3.591386334551766e-08
2,reports_tile_random,3.2998531630523686e-06,0.0,1.036689809951613e-09,SQUARE,21,3.591386334551766e-08
2,reports_tile_random,0.7283179583975407,0.0,7.726878711004658e-05,LINE,9,0.006576450387243998
2,reports_tile_random,0.532000620428848,0.0,0.00011744257709502252,SQUARE,15,0.006282371055961124
2,reports_tile_random,0.8376891790464243,0.0,0.00019546091867026006,SQUARE,61,0.009448535345393746
2,reports_tile_random,0.8376891790464243,0.0,0.0002096225533020459,SQUARE,60,0.009566867151444803
2,reports_tile_random,0.09006333254072274,0.0,2.4998270088030012e-05,LINE,6,0.0012697903883417865
2,reports_tile_random,3.2998531630523686e-06,0.0,1.036689809951613e-09,SQUARE,21,3.591386334551766e-08
2,reports_tile_random,0.019494007618881093,0.0,2.240166802979742e-06,LINE,2,0.00019024934063919112
2,reports_tile_random,0.1864191821234471,0.0,0.00012265361595926874,SQUARE,28,0.0034309190689813464
2,reports_tile_random,0.39317484824727544,0.0,0.00012992591381325586,SQUARE,56,0.005361423790733311
2,reports_tile_random,3.2998531630523686e-06,0.0,1.036689809951613e-09,SQUARE,21,3.591386334551766e-08
2,reports_tile_random,0.16778621629093426,0.0,3.7372722935429166e-05,SQUARE,15,0.0017390093155715753
2,reports_tile_random,0.20140573145716223,0.0,4.644136329190846e-05,SQUARE,15,0.0021303038304120977
2,reports_tile_random,0.13084772035979553,0.0,2.737970749074413e-05,SQUARE,22,0.0016450892870903257
2,reports_tile_random,0.39317484824727544,0.0,7.44714568362577e-05,SQUARE,14,0.004078762932210674
2,reports_tile_random,1.1113218654295363,0.0,9.610589004009497e-05,LINE,4,0.0099365738425142
2,reports_tile_random,0.7788553713181665,0.0,0.00023514578802230697,SQUARE,61,0.009280526471800294
2,reports_tile_random,3.2998531630523686e-06,0.0,1.041119166245206e-09,SQUARE,21,3.591545316929071e-08
2,reports_tile_random,1.1354726400946866,0.0,0.00012748985382775657,LINE,8,0.010541442203348702
2,reports_tile_random,3.2998531630523686e-06,0.0,1.036689809951613e-09,SQUARE,21,3.591386334551766e-08
2,reports_tile_random,0.06063424540009821,0.0,1.365507647020241e-05,SQUARE,11,0.0006615831484602669
2,reports_tile_random,0.8376891790464243,0.0,0.00019546091867026006,SQUARE,61,0.009448535345393746
2,reports_tile_random,0.10806479437124539,0.0,3.275877849707347e-05,LINE,6,0.001590598524696041
2,reports_tile_random,0.38654113825481284,0.0,9.423949335455533e-05,SQUARE,17,0.004270039091122718
2,reports_tile_random,0.059118133167310294,0.0,1.913884571911733e-05,LINE,8,0.0008948728619935146
2,reports_tile_random,3.2998531630523686e-06,0.0,1.036689809951613e-09,SQUARE,21,3.591386334551766e-08
2,reports_tile_random,0.23708057077923883,0.0,6.21300310938013e-05,SQUARE,15,0.002958995160995487
2,reports_tile_random,0.48401498891202666,0.0,7.13422603950524e-05,LINE,6,0.004798197715398583
2,reports_tile_random,3.2998531630523686e-06,0.0,1.036689809951613e-09,SQUARE,21,3.591386334551766e-08
2,reports_tile_random,0.8376891790464243,0.0,0.00019546091867026006,SQUARE,61,0.009448535345393746
2,reports_tile_random,0.056898303834916675,0.0,2.6702500582041923e-05,SQUARE,14,0.0009962710246513606
2,reports_tile_random,0.03988364384770138,0.0,7.96315949301039e-06,LINE,7,0.0004475247059718215
2,reports_tile_random,3.2998531630523686e-06,0.0,1.036689809951613e-09,SQUARE,21,3.591386334551766e-08
2,reports_tile_random,0.032215647022342475,0.0,1.0933986169902165e-05,LINE,8,0.0005238543293525544
2,reports_tile_random,0.8376891790464243,0.0,0.00019546091867026006,SQUARE,61,0.009448535345393746
2,reports_tile_random,3.2998531630523686e-06,0.0,1.036689809951613e-09,SQUARE,21,3.591386334551766e-08
2,reports_tile_random,3.2998531630523686e-06,0.0,1.036689809951613e-09,SQUARE,21,3.591386334551766e-08
2,reports_tile_random,0.056898303834916675,0.0,2.6702500582041923e-05,SQUARE,14,0.0009962710246513606
2,reports_tile_random,3.2998531630523686e-06,0.0,1.036689809951613e-09,SQUARE,21,3.591386334551766e-08
2,reports_tile_random,0.8376891790464243,0.0,0.00019546091867026006,SQUARE,61,0.009448535345393746
2,reports_tile_random,0.032215647022342475,0.0,1.0271857660169388e-05,LINE,8,0.00048673296820589304
2,reports_tile_random,3.2998531630523686e-06,0.0,1.036689809951613e-09,SQUARE,21,3.591386334551766e-08
2,reports_tile_random,0.8376891790464243,0.0,0.00019546091867026006,SQUARE,61,0.009448535345393746
2,reports_tile_random,0.8376891790464243,0.0,0.00019546091867026006,SQUARE,61,0.009448535345393746
2,reports_tile_random,0.05929771337272127,0.0,1.477081027336897e-05,LINE,6,0.0008063374539353388
2,reports_tile_random,0.8376891790464243,0.0,0.00019546091867026006,SQUARE,61,0.009448535345393746
2,reports_tile_random,0.20140573145716223,0.0,2.5505150469116192e-05,LINE,7,0.001885107238978229
2,reports_tile_random,7.410415524277084,0.0,0.002168279062374237,SQUARE,70,0.08147977345064814
2,reports_tile_random,0.06631005835430592,0.0,1.7578923026788157e-05,LINE,6,0.0009241379071140536
2,reports_tile_random,0.8376891790464243,0.0,0.00019546091867026006,SQUARE,61,0.009448535345393746
2,reports_tile_random,0.17588123350545137,0.0,3.829299147595925e-05,SQUARE,13,0.002000311332058814
2,reports_tile_random,0.08543694811820002,0.0,2.3003815663027663e-05,LINE,6,0.0011934427582045812
2,reports_tile_random,3.2998531630523686e-06,0.0,1.041119166245206e-09,SQUARE,21,3.591545316929071e-08
2,reports_tile_random,3.2998531630523686e-06,0.0,1.036689809951613e-09,SQUARE,21,3.591386334551766e-08
2,reports_tile_random,3.2998531630523686e-06,0.0,1.036689809951613e-09,SQUARE,21,3.591386334551766e-08
2,reports_tile_random,0.8376891790464243,0.0,0.00019546091867026006,SQUARE,61,0.009448535345393746
2,reports_tile_random,3.2998531630523686e-06,0.0,1.036689809951613e-09,SQUARE,21,3.591386334551766e-08
2,reports_tile_random,0.1942504127366369,0.0,2.489284379808037e-05,LINE,7,0.0018229864101769716
2,reports_tile_random,0.049137320179404975,0.0,1.2602518407922363e-05,SQUARE,12,0.0006011901228638496
2,reports_tile_random,0.7118066890286596,0.0,0.00014759323594419664,SQUARE,12,0.008116277925947529
2,reports_tile_random,0.38654113825481284,0.0,3.641255605022528e-05,LINE,3,0.0034860154936080232
2,reports_tile_random,0.38654113825481284,0.0,6.175922987749236e-05,SQUARE,15,0.0036540254205328178
2,reports_tile_random,0.6656795565397211,0.0,0.00017159233352619522,SQUARE,57,0.007409915470714606
2,reports_tile_random,3.2998531630523686e-06,0.0,1.036689809951613e-09,SQUARE,21,3.591386334551766e-08
2,reports_tile_random,0.0876802092143707,0.0,2.25314078354993e-05,LINE,8,0.0010797853610196593
2,reports_tile_random,0.8376891790464243,0.0,0.00019546091867026006,SQUARE,61,0.009448535345393746
2,reports_tile_random,0.17935747039154726,0.0,1.5162044814095246e-05,LINE,2,0.0016042538632571129
2,reports_tile_random,0.07712730209606211,0.0,2.014297510877079e-05,LINE,6,0.0010656188236619916
2,reports_tile_random,0.16778621629093426,0.0,6.342467490007769e-05,SQUARE,16,0.00251533208936716
2,reports_tile_random,0.05186421264232921,0.0,2.2602874970520297e-05,SQUARE,16,0.0008006020716465381
2,reports_tile_random,0.09791416495152738,0.0,4.32453753138282e-05,SQUARE,19,0.0015247961269215665
2,reports_tile_random,3.2998531630523686e-06,0.0,1.036689809951613e-09,SQUARE,21,3.591386334551766e-08
2,reports_tile_random,0.27447440360891173,0.0,2.320381816940504e-05,SQUARE,23,0.0024550224355496812
2,reports_tile_random,0.6579974002875644,0.0,9.632756572904929e-05,SQUARE,15,0.006257048973438829
2,reports_tile_random,0.532000620428848,0.0,9.205901950399298e-05,SQUARE,14,0.005285105701611793
2,reports_tile_random,0.009448689258020226,0.0,1.0858254318156032e-06,LINE,2,9.221434886231364e-05
2,reports_tile_random,0.3014363411326405,0.0,2.5483054399665792e-05,SQUARE,23,0.0026961821259034176
2,reports_tile_random,0.8376891790464243,0.0,0.00019546091867026006,SQUARE,61,0.009448535345393746
2,reports_tile_random,2.2155926128449366,0.0,0.00046689981983946157,SQUARE,61,0.023267368556523945
2,reports_tile_random,3.2998531630523686e-06,0.0,1.041119166245206e-09,SQUARE,21,3.591545316929071e-08
2,reports_tile_random,0.8376891790464243,0.0,0.00019546091867026006,SQUARE,61,0.009448535345393746
2,reports_tile_random,3.2998531630523686e-06,0.0,1.036689809951613e-09,SQUARE,21,3.591386334551766e-08
2,reports_tile_random,0.8645280841142986,0.0,0.0001754857916284919,SQUARE,61,0.009023664895400775
2,reports_tile_random,0.33553288742895127,0.0,5.775331561875982e-05,SQUARE,11,0.0034390261221868006
2,reports_tile_random,1.5156251600453384e+18,0.0,388715542889098.3,SQUARE,12,1.8543466177898384e+16
2,reports_tile_random,0.16778621629093426,0.0,6.521055522921355e-05,SQUARE,16,0.0025232270089360362
2,reports_tile_random,3.2998531630523686e-06,0.0,1.036689809951613e-09,SQUARE,21,3.591386334551766e-08
2,reports_tile_random,0.2965704496948205,0.0,3.0934848462041536e-05,LINE,7,0.0026830856791968654
2,reports_tile_random,3.2998531630523686e-06,0.0,1.041119166245206e-09,SQUARE,21,3.591545316929071e-08
2,reports_tile_random,0.8376891790464243,0.0,0.00019546091867026006,SQUARE,61,0.009448535345393746
2,reports_tile_random,1.760556063127308,0.0,0.0003686454261121003,SQUARE,61,0.01799129286097893
2,reports_tile_random,3.2998531630523686e-06,0.0,1.036689809951613e-09,SQUARE,21,3.591386334551766e-08
2,reports_tile_random,0.1163630244356445,0.0,3.182173628697456e-05,SQUARE,14,0.0014374383709924304
2,reports_tile_random,0.18395399206119367,0.0,1.633574642692795e-05,SQUARE,4,0.0016472486067499528
2,reports_tile_random,0.18395399206119367,0.0,1.8204221473250506e-05,SQUARE,6,0.0016633185080139783
2,reports_tile_random,0.11020942268996281,0.0,5.497059319775806e-05,SQUARE,15,0.002048620999302528
2,reports_tile_random,0.07584566067328824,0.0,2.8659548308109133e-05,SQUARE,14,0.0011483205152712206
2,reports_tile_random,0.38654113825481284,0.0,0.00011758732427308067,SQUARE,15,0.005453537067711241
2,reports_tile_random,0.05099033679284326,0.0,1.1681243229874523e-05,LINE,8,0.000603795324956849
2,reports_tile_random,0.39317484824727544,0.0,0.00012076497056714168,SQUARE,56,0.005115342103221387
2,reports_tile_random,0.001721669105864354,0.0,1.3733365349704578e-07,LINE,4,1.537143317426462e-05
2,reports_tile_random,3.2998531630523686e-06,0.0,1.036689809951613e-09,SQUARE,21,3.591386334551766e-08
2,reports_tile_random,0.38654113825481284,0.0,6.922742082517334e-05,LINE,8,0.004609134286391535
2,reports_tile_random,3.2998531630523686e-06,0.0,1.036689809951613e-09,SQUARE,21,3.591386334551766e-08
2,reports_tile_random,0.8376891790464243,0.0,0.00019546091867026006,SQUARE,61,0.009448535345393746
2,reports_tile_random,0.8376891790464243,0.0,0.00019546091867026006,SQUARE,61,0.009448535345393746
2,reports_tile_random,2.2155926128449366,0.0,0.00046689981983946157,SQUARE,61,0.023267368556523945
2,reports_tile_random,3.2998531630523686e-06,0.0,1.036689809951613e-09,SQUARE,21,3.591386334551766e-08
2,reports_tile_random,0.14492794397775222,0.0,4.508759526853146e-05,SQUARE,15,0.0017628129756334945
2,reports_tile_random,0.38654113825481284,0.0,6.975364432191652e-05,SQUARE,14,0.00399143865954672
2,reports_tile_random,0.6579974002875644,0.0,0.00013801538297844433,SQUARE,31,0.006449121129179404
2,reports_tile_random,0.532000620428848,0.0,0.00015319507768427903,SQUARE,35,0.006253704117744789
2,reports_tile_random,0.8376891790464243,0.0,0.00019546091867026006,SQUARE,61,0.009448535345393746
2,reports_tile_random,0.11020942268996281,0.0,6.477607119436784e-05,SQUARE,15,0.0022816112907733392
2,reports_tile_random,3.2998531630523686e-06,0.0,1.036689809951613e-09,SQUARE,21,3.591386334551766e-08
2,reports_tile_random,0.038593941862138825,0.0,6.324617043335586e-06,LINE,3,0.0004323721445219009
2,reports_tile_random,1.1113218654295363,0.0,0.00017813133271205408,SQUARE,16,0.010806863028948982
2,reports_tile_random,0.7118066890286596,0.0,0.00013144765883018139,SQUARE,12,0.007527720968474676
2,reports_tile_random,0.48401498891202666,0.0,6.734965452160194e-05,LINE,8,0.004619745999563629
2,reports_tile_random,3.2998531630523686e-06,0.0,1.036689809951613e-09,SQUARE,21,3.591386334551766e-08
2,reports_tile_random,0.8376891790464243,0.0,0.00018867092461666998,SQUARE,61,0.009128325112645221
2,reports_tile_random,0.5228492881793873,0.0,0.00019082962732506616,SQUARE,60,0.007151855544488392
2,reports_tile_random,0.08833484258134017,0.0,2.4253110556647556e-05,LINE,6,0.0012408944193442076
2,reports_tile_random,0.38654113825481284,0.0,6.975364432191652e-05,SQUARE,14,0.00399143865954672
2,reports_tile_random,3.2998531630523686e-06,0.0,1.036689809951613e-09,SQUARE,21,3.591386334551766e-08
2,reports_tile_random,0.689668739189607,0.0,0.0003526265815004854,SQUARE,71,0.009994528716567285
2,reports_tile_random,1.7353910364024698,0.0,0.00033104466164217644,SQUARE,62,0.017119679438990138
2,reports_tile_random,1.760556063127308,0.0,0.0003562037654331395,SQUARE,61,0.01759634659282974
2,reports_tile_random,3.2998531630523686e-06,0.0,1.036689809951613e-09,SQUARE,21,3.591386334551766e-08
2,reports_tile_random,0.8376891790464243,0.0,0.00019546091867026006,SQUARE,61,0.009448535345393746
2,reports_tile_random,3.2998531630523686e-06,0.0,1.041119166245206e-09,SQUARE,21,3.591545316929071e-08
2,reports_tile_random,3.2998531630523686e-06,0.0,1.036689809951613e-09,SQUARE,21,3.591386334551766e-08
2,reports_tile_random,0.16778621629093426,0.0,6.521055522921355e-05,SQUARE,16,0.0025232270089360362
2,reports_tile_random,4.257181794325214,0.0,0.000880927166889635,SQUARE,61,0.04969600220191312
2,reports_tile_random,0.6579974002875644,0.0,7.972954001055042e-05,SQUARE,16,0.005973309330564517
2,reports_tile_random,3.2998531630523686e-06,0.0,1.036689809951613e-09,SQUARE,21,3.591386334551766e-08
2,reports_tile_random,0.20140573145716223,0.0,4.4166370077096365e-05,SQUARE,15,0.002074316323002246
2,reports_tile_random,0.058279414989418576,0.0,4.927703909609998e-06,SQUARE,23,0.0005212772644418343
2,reports_tile_random,0.11020942268996281,0.0,5.642920278993271e-05,SQUARE,15,0.0020815404855150784
2,reports_tile_random,0.058279414989418576,0.0,4.927703909609998e-06,SQUARE,23,0.0005212772644418343
2,reports_tile_random,0.07378387601742631,0.0,2.8964428744271405e-05,SQUARE,14,0.001181592042561093
2,reports_tile_random,0.48401498891202666,0.0,7.560213769649276e-05,LINE,8,0.005540444247276005
2,reports_tile_random,0.8376891790464243,0.0,0.00019546091867026006,SQUARE,61,0.009448535345393746
2,reports_tile_random,1.440571966850579,0.0,0.0002726381754904021,SQUARE,61,0.014853532498636711
2,reports_tile_random,3.2998531630523686e-06,0.0,1.041119166245206e-09,SQUARE,21,3.591545316929071e-08
2,reports_tile_random,3.2998531630523686e-06,0.0,1.036689809951613e-09,SQUARE,21,3.591386334551766e-08
2,reports_tile_random,0.7118066890286596,0.0,0.0001435859036451087,SQUARE,16,0.008021889486681548
2,reports_tile_random,3.2998531630523686e-06,0.0,1.036689809951613e-09,SQUARE,21,3.591386334551766e-08
2,reports_tile_random,3.2998531630523686e-06,0.0,1.036689809951613e-09,SQUARE,21,3.591386334551766e-08
2,reports_tile_random,3.2998531630523686e-06,0.0,1.036689809951613e-09,SQUARE,21,3.591386334551766e-08
2,reports_tile_random,0.689668739189607,0.0,0.0001579203206408407,SQUARE,59,0.007343858762510338
3,reports_tile_zero,1.0002533974429184e-06,0.0,3.054504380331502e-09,RANDOM,7,4.3822400074153065e-08
3,reports_tile_zero,0.22634606087107922,0.0,0.0007888047900893746,RANDOM,8,0.010734374517616559
3,reports_tile_zero,1.0002533974429184e-06,0.0,3.054504380331502e-09,RANDOM,7,4.3822400074153065e-08
3,reports_tile_zero,1.0002533974429184e-06,0.0,3.054504380331502e-09,RANDOM,7,4.3822400074153065e-08
3,reports_tile_zero,0.3341833516751309,0.0,0.0010572944143739575,RANDOM,8,0.014379100820754822
3,reports_tile_zero,0.22634606087107922,0.0,0.0007888047900893746,RANDOM,8,0.010734374517616559
3,reports_tile_zero,1.0002533974429184e-06,0.0,3.054504380331502e-09,RANDOM,7,4.3822400074153065e-08
3,reports_tile_zero,1.0002533974429184e-06,0.0,3.054504380331502e-09,RANDOM,7,4.3822400074153065e-08
3,reports_tile_zero,1.0002533974429184e-06,0.0,3.054504380331502e-09,RANDOM,7,4.3822400074153065e-08
3,reports_tile_zero,77.60721127465298,0.0,0.20425310923679982,RANDOM,8,2.9589775354989376
3,reports_tile_zero,0.4116191323432181,0.0,0.0007751618926541775,RANDOM,8,0.013918174878149562
3,reports_tile_zero,1.0002533974429184e-06,0.0,3.054504380331502e-09,RANDOM,7,4.3822400074153065e-08
3,reports_tile_zero,1.0002533974429184e-06,0.0,3.054504380331502e-09,RANDOM,7,4.3822400074153065e-08
3,reports_tile_zero,1.0002533974429184e-06,0.0,3.054504380331502e-09,RANDOM,7,4.3822400074153065e-08
3,reports_tile_zero,1.0002533974429184e-06,0.0,3.054504380331502e-09,RANDOM,7,4.3822400074153065e-08
3,reports_tile_zero,0.22634606087107922,0.0,0.0006298761704953114,RANDOM,8,0.0098953245061703
3,reports_tile_zero,1.0002533974429184e-06,0.0,3.054504380331502e-09,RANDOM,7,4.3822400074153065e-08
3,reports_tile_zero,1.0002533974429184e-06,0.0,3.054504380331502e-09,RANDOM,7,4.3822400074153065e-08
3,reports_tile_zero,1.0002533974429184e-06,0.0,3.054504380331502e-09,RANDOM,7,4.3822400074153065e-08
3,reports_tile_zero,1.0002533974429184e-06,0.0,3.054504380331502e-09,RANDOM,7,4.3822400074153065e-08
3,reports_tile_zero,1.0002533974429184e-06,0.0,3.054504380331502e-09,RANDOM,7,4.3822400074153065e-08
3,reports_tile_zero,1.0002533974429184e-06,0.0,3.054504380331502e-09,RANDOM,7,4.3822400074153065e-08
3,reports_tile_zero,1.0002533974429184e-06,0.0,3.054504380331502e-09,RANDOM,7,4.3822400074153065e-08
3,reports_tile_zero,1.0002533974429184e-06,0.0,3.054504380331502e-09,RANDOM,7,4.3822400074153065e-08
3,reports_tile_zero,0.25081599263833687,0.0,0.0009596450822837344,RANDOM,8,0.012797495711197057
3,reports_tile_zero,1.0002533974429184e-06,0.0,3.054504380331502e-09,RANDOM,7,4.3822400074153065e-08
3,reports_tile_zero,0.36022665879644533,0.0,0.0011355416334163635,RANDOM,8,0.017190681274736646
3,reports_tile_zero,1.0002533974429184e-06,0.0,3.054504380331502e-09,RANDOM,7,4.3822400074153065e-08
3,reports_tile_zero,1.0002533974429184e-06,0.0,3.054504380331502e-09,RANDOM,7,4.3822400074153065e-08
3,reports_tile_zero,0.22634606087107922,0.0,0.0007888047900893746,RANDOM,8,0.010734374517616559
3,reports_tile_zero,0.22634606087107922,0.0,0.0007888047900893746,RANDOM,8,0.010734374517616559
3,reports_tile_zero,0.22634606087107922,0.0,0.0007888047900893746,RANDOM,8,0.010734374517616559
3,reports_tile_zero,1.0002533974429184e-06,0.0,3.054504380331502e-09,RANDOM,7,4.3822400074153065e-08
3,reports_tile_zero,1.0002533974429184e-06,0.0,3.054504380331502e-09,RANDOM,7,4.3822400074153065e-08
3,reports_tile_zero,1.0002533974429184e-06,0.0,3.054504380331502e-09,RANDOM,7,4.3822400074153065e-08
3,reports_tile_zero,1.0002533974429184e-06,0.0,3.054504380331502e-09,RANDOM,7,4.3822400074153065e-08
3,reports_tile_zero,202.3394860937297,0.0,0.43316657331905906,RANDOM,8,7.376131086447373
3,reports_tile_zero,1.0002533974429184e-06,0.0,3.054504380331502e-09,RANDOM,7,4.3822400074153065e-08
3,reports_tile_zero,0.22634606087107922,0.0,0.0007888047900893746,RANDOM,8,0.010734374517616559
3,reports_tile_zero,1.0002533974429184e-06,0.0,3.054504380331502e-09,RANDOM,7,4.3822400074153065e-08
3,reports_tile_zero,1.0002533974429184e-06,0.0,3.054504380331502e-09,RANDOM,7,4.3822400074153065e-08
3,reports_tile_zero,0.22634606087107922,0.0,0.0007888047900893746,RANDOM,8,0.010734374517616559
3,reports_tile_zero,0.22634606087107922,0.0,0.0007888047900893746,RANDOM,8,0.010734374517616559
3,reports_tile_zero,1.0002533974429184e-06,0.0,3.054504380331502e-09,RANDOM,7,4.3822400074153065e-08
3,reports_tile_zero,1.0002533974429184e-06,0.0,3.054504380331502e-09,RANDOM,7,4.3822400074153065e-08
3,reports_tile_zero,1.0002533974429184e-06,0.0,3.054504380331502e-09,RANDOM,7,4.3822400074153065e-08
3,reports_tile_zero,5.2082237231668704e+32,0.0,1.1395762621509403e+30,RANDOM,8,1.8322222271278375e+31
3,reports_tile_zero,0.1786824837544081,0.0,0.0001744955898513726,RANDOM,2,0.00558110044257436
3,reports_tile_zero,0.22634606087107922,0.0,0.0007888047900893746,RANDOM,8,0.010734374517616559
3,reports_tile_zero,0.4116191323432181,0.0,0.0007751618926541775,RANDOM,8,0.013918174878149562
3,reports_tile_zero,1.0002533974429184e-06,0.0,3.054504380331502e-09,RANDOM,7,4.3822400074153065e-08
3,reports_tile_zero,1.0002533974429184e-06,0.0,3.054504380331502e-09,RANDOM,7,4.3822400074153065e-08
3,reports_tile_zero,1.0002533974429184e-06,0.0,3.054504380331502e-09,RANDOM,7,4.3822400074153065e-08
3,reports_tile_zero,1.0002533974429184e-06,0.0,3.054504380331502e-09,RANDOM,7,4.3822400074153065e-08
3,reports_tile_zero,1.0002533974429184e-06,0.0,3.054504380331502e-09,RANDOM,7,4.3822400074153065e-08
3,reports_tile_zero,1.0002533974429184e-06,0.0,3.054504380331502e-09,RANDOM,7,4.3822400074153065e-08
3,reports_tile_zero,0.22634606087107922,0.0,0.0007888047900893746,RANDOM,8,0.010734374517616559
3,reports_tile_zero,1.0002533974429184e-06,0.0,3.054504380331502e-09,RANDOM,7,4.3822400074153065e-08
3,reports_tile_zero,1.0002533974429184e-06,0.0,3.054504380331502e-09,RANDOM,7,4.3822400074153065e-08
3,reports_tile_zero,0.14959180492449564,0.0,0.00031121071578395687,RANDOM,8,0.005178783012984055
3,reports_tile_zero,1.0002533974429184e-06,0.0,3.054504380331502e-09,RANDOM,7,4.3822400074153065e-08
3,reports_tile_zero,0.3341833516751309,0.0,0.0010572944143739575,RANDOM,8,0.014379100820754822
3,reports_tile_zero,0.22634606087107922,0.0,0.0007888047900893746,RANDOM,8,0.010734374517616559
3,reports_tile_zero,0.26921195093992845,0.0,0.0010899576290638513,RANDOM,8,0.01375535346806338
3,reports_tile_zero,1.0002533974429184e-06,0.0,3.054504380331502e-09,RANDOM,7,4.3822400074153065e-08
3,reports_tile_zero,1.0002533974429184e-06,0.0,3.054504380331502e-09,RANDOM,7,4.3822400074153065e-08
3,reports_tile_zero,0.37828376798932606,0.0,0.0013733049156132763,RANDOM,8,0.017603405021310175
3,reports_tile_zero,1.0002533974429184e-06,0.0,3.054504380331502e-09,RANDOM,7,4.3822400074153065e-08
3,reports_tile_zero,1.0002533974429184e-06,0.0,3.054504380331502e-09,RANDOM,7,4.3822400074153065e-08
3,reports_tile_zero,0.22634606087107922,0.0,0.0007888047900893746,RANDOM,8,0.010734374517616559
3,reports_tile_zero,0.40369508995452463,0.0,0.0014104816624260436,RANDOM,8,0.018370529163406403
3,reports_tile_zero,0.032949455201374156,0.0,7.057983644434215e-05,RANDOM,8,0.0012018502819919651
3,reports_tile_zero,0.22634606087107922,0.0,0.0007888047900893746,RANDOM,8,0.010734374517616559
3,reports_tile_zero,1.0002533974429184e-06,0.0,3.054504380331502e-09,RANDOM,7,4.3822400074153065e-08
3,reports_tile_zero,1.0002533974429184e-06,0.0,3.054504380331502e-09,RANDOM,7,4.3822400074153065e-08
3,reports_tile_zero,0.22634606087107922,0.0,0.0007888047900893746,RANDOM,8,0.010734374517616559
3,reports_tile_zero,0.33716708586737654,0.0,0.001622822952633099,RANDOM,8,0.020123735295950584
3,reports_tile_zero,0.032949455201374156,0.0,7.057983644434215e-05,RANDOM,8,0.0012018502819919651
3,reports_tile_zero,0.032949455201374156,0.0,7.057983644434215e-05,RANDOM,8,0.0012018502819919651
3,reports_tile_zero,1.0002533974429184e-06,0.0,3.054504380331502e-09,RANDOM,7,4.3822400074153065e-08
3,reports_tile_zero,43.29766989015238,0.0,0.11396153934342944,RANDOM,8,1.650932117938198
3,reports_tile_zero,1.0002533974429184e-06,0.0,3.054504380331502e-09,RANDOM,7,4.3822400074153065e-08
